metadata: origin UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,overview: origin,overview: additions,locus: locus,locus: from,locus: to,orig date: date,orig date: when,orig date: not before,orig date: not after,orig date: certainty,orig date: calendar,orig place: place,orig place: country,orig place: country ID,orig place: country lat,orig place: country long,orig place: region,orig place: region ID,orig place: region lat,orig place: region long,orig place: settlement,orig place: settlement ID,orig place: settlement lat,orig place: settlement long,orig org: org,orig org: org ID,orig org: org lat,orig org: org long,add date: date,add date: when,add date: not before,add date: not after,add date: certainty,add date: calendar,add place: place,add place: country,add place: country ID,add place: country lat,add place: country long,add place: region,add place: region ID,add place: region lat,add place: region long,add place: settlement,add place: settlement ID,add place: settlement lat,add place: settlement long,add org: org,add org: org ID,add org: org lat,add org: org long,bibliography: bibl(s),bibliography: ref(s),bibliography: ref ID(s),bibliography: note(s)
MS_Add_A_2_origin_1,manuscript_39,Add_A,MS_Add_A_2,MS. Add. A. 2,manuscript,,MS_Add_A_2,"15th century, middle Italy North",,,,,"15th century, middle",,1440,1460,,Gregorian,Italy North,Italy,place_1000080,42.8333,12.8333,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_4_origin_1,manuscript_64,Add_A,MS_Add_A_4,MS. Add. A. 4,manuscript,,MS_Add_A_4,16th century Italy,,,,,16th century,,1500,1600,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_5_origin_1,manuscript_68,Add_A,MS_Add_A_5,MS. Add. A. 5,manuscript,,MS_Add_A_5,15th century Italy,,,,,15th century,,1400,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_6_origin_1,manuscript_70,Add_A,MS_Add_A_6,MS. Add. A. 6,manuscript,,MS_Add_A_6,"15th century, first half Italy","with addition, 1488",,,,"15th century, first half",,1400,1450,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,"with addition, 1488",1488,1488,1488,high,Gregorian,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_7_origin_1,manuscript_73,Add_A,MS_Add_A_7,MS. Add. A. 7,manuscript-composite,,MS_Add_A_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_7_origin_2,manuscript_73,Add_A,MS_Add_A_7,MS. Add. A. 7,part,MS. Add. A. 7 – Part 1,MS_Add_A_7-part1,"14th century, first half Italy",,,,,"14th century, first half",,1300,1350,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_7_origin_3,manuscript_73,Add_A,MS_Add_A_7,MS. Add. A. 7,part,MS. Add. A. 7 – Part 2,MS_Add_A_7-part2,"12th century, first half Italy",,,,,"12th century, first half",,1100,1150,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_7_origin_4,manuscript_73,Add_A,MS_Add_A_7,MS. Add. A. 7,part,MS. Add. A. 7 – Part 3,MS_Add_A_7-part3,13th or 14th century Italy,,,,,13th or 14th century,,1200,1400,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_8_origin_1,manuscript_74,Add_A,MS_Add_A_8,MS. Add. A. 8,manuscript,,MS_Add_A_8,"15th century, second quarter Italy, Venice (?)",,,,,"15th century, second quarter",,1425,1450,,Gregorian,"Italy, Venice (?)",Italy,place_1000080,42.8333,12.8333,,,,,Venice,place_7018159,45.438611,12.326667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_9_origin_1,manuscript_75,Add_A,MS_Add_A_9,MS. Add. A. 9,manuscript,,MS_Add_A_9,"13th century, second half",,,,,"13th century, second half",,1250,1300,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_10_origin_1,manuscript_1,Add_A,MS_Add_A_10,MS. Add. A. 10,manuscript-composite,,MS_Add_A_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_10_origin_2,manuscript_1,Add_A,MS_Add_A_10,MS. Add. A. 10,part,MS. Add. A. 10 - part A (upper text),MS_Add_A_10-partAi,14th century Italy,,,,,14th century,,1300,1400,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_10_origin_3,manuscript_1,Add_A,MS_Add_A_10,MS. Add. A. 10,part,MS. Add. A. 10 - part A (lower text),MS_Add_A_10-partAii,11th century (?),,,,,11th century (?),,1000,1100,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_10_origin_4,manuscript_1,Add_A,MS_Add_A_10,MS. Add. A. 10,part,MS. Add. A. 10 - part B,MS_Add_A_10-partB,"13th century, second half",,,,,"13th century, second half",,1250,1300,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_10_origin_5,manuscript_1,Add_A,MS_Add_A_10,MS. Add. A. 10,part,MS. Add. A. 10 - part C,MS_Add_A_10-partC,"14th century, late",,,,,"14th century, late",,1390,1400,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_11_origin_1,manuscript_9,Add_A,MS_Add_A_11,MS. Add. A. 11,manuscript,,MS_Add_A_11,Italy 1443,,,,,1443,1443,1443,1443,high,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_12_origin_1,manuscript_13,Add_A,MS_Add_A_12,MS. Add. A. 12,manuscript,,MS_Add_A_12,"15th century, second half Italy",,,,,"15th century, second half",,1450,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_13_origin_1,manuscript_14,Add_A,MS_Add_A_13,MS. Add. A. 13,manuscript,,MS_Add_A_13,15th century Italy,,,,,15th century,,1400,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_15_origin_1,manuscript_16,Add_A,MS_Add_A_15,MS. Add. A. 15,manuscript,,MS_Add_A_15,"c. 1470–1480 Italy, Venice",,,,,c. 1470–1480,,1470,1480,,Gregorian,"Italy, Venice",Italy,place_1000080,42.8333,12.8333,,,,,Venice,place_7018159,45.438611,12.326667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_17_origin_1,manuscript_24,Add_A,MS_Add_A_17,MS. Add. A. 17,manuscript,,MS_Add_A_17,"15th century, second half Italy",,,,,"15th century, second half",,1450,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_18_origin_1,manuscript_31,Add_A,MS_Add_A_18,MS. Add. A. 18,manuscript,,MS_Add_A_18,16th century Italy,,,,,16th century,,1500,1600,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_20_origin_1,manuscript_40,Add_A,MS_Add_A_20,MS. Add. A. 20,manuscript,,MS_Add_A_20,15th century Italy,,,,,15th century,,1400,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_22_origin_1,manuscript_42,Add_A,MS_Add_A_22,MS. Add. A. 22,manuscript-composite,,MS_Add_A_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_22_origin_2,manuscript_42,Add_A,MS_Add_A_22,MS. Add. A. 22,part,MS. Add. A. 22 – Part 1,MS_Add_A_22-part1,15th century French,,,,,15th century,,1400,1500,,Gregorian,French,French,place_1000070,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_22_origin_3,manuscript_42,Add_A,MS_Add_A_22,MS. Add. A. 22,part,MS. Add. A. 22 – Part 2,MS_Add_A_22-part2,c. 1300 French,,,,,c. 1300,1300,1300,1300,,Gregorian,French,French,place_1000070,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_22_origin_4,manuscript_42,Add_A,MS_Add_A_22,MS. Add. A. 22,part,MS. Add. A. 22 – Part 3,MS_Add_A_22-part3,"14th century, second half French",,,,,"14th century, second half",,1350,1400,,Gregorian,French,French,place_1000070,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_23_origin_1,manuscript_44,Add_A,MS_Add_A_23,MS. Add. A. 23,manuscript,,MS_Add_A_23,"15th century, first half Italy",,,,,"15th century, first half",,1400,1450,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_25_origin_1,manuscript_45,Add_A,MS_Add_A_25,MS. Add. A. 25,manuscript,,MS_Add_A_25,"16th century, early Italy",,,,,"16th century, early",,1500,1510,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_26_origin_1,manuscript_46,Add_A,MS_Add_A_26,MS. Add. A. 26,manuscript,,MS_Add_A_26,"15th century, second half Germany",,,,,"15th century, second half",,1450,1500,,Gregorian,Germany,Germany,place_7000084,51.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_27_origin_1,manuscript_49,Add_A,MS_Add_A_27,MS. Add. A. 27,manuscript,,MS_Add_A_27,"14th century, second half Italy",,,,,"14th century, second half",,1350,1400,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_29_origin_1,manuscript_56,Add_A,MS_Add_A_29,MS. Add. A. 29,manuscript,,MS_Add_A_29,16th century Italian,,,,,16th century,,1500,1600,,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_30_origin_1,manuscript_57,Add_A,MS_Add_A_30,MS. Add. A. 30,manuscript-composite,,MS_Add_A_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_30_origin_2,manuscript_57,Add_A,MS_Add_A_30,MS. Add. A. 30,part,MS. Add. A. 30 – Part 1 (fols. 1–236),MS_Add_A_30-part1,"1350 with additions to c. 1410 French, Provence (?)",,,,,1350 with additions to c. 1410,,1350,1410,high,Gregorian,"French, Provence (?)",French,place_1000070,46.0,2.0,Provence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_30_origin_3,manuscript_57,Add_A,MS_Add_A_30,MS. Add. A. 30,part,MS. Add. A. 30 – Part 2,MS_Add_A_30-part2,15th century French,,,,,15th century,,1400,1500,,Gregorian,French,French,place_1000070,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_30_origin_4,manuscript_57,Add_A,MS_Add_A_30,MS. Add. A. 30,part,MS. Add. A. 30 – Part 3,MS_Add_A_30-part3,15th century Spanish,,,,,15th century,,1400,1500,,Gregorian,Spanish,Spanish,place_1000095,40.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_42_origin_1,manuscript_65,Add_A,MS_Add_A_42,MS. Add. A. 42,manuscript,,MS_Add_A_42,"16th century, first half England",,,,,"16th century, first half",,1500,1550,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_44_origin_1,manuscript_66,Add_A,MS_Add_A_44,MS. Add. A. 44,manuscript,,MS_Add_A_44,"13th century, early English","additions, 15th century",,,,"13th century,
                        early",,1200,1225,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,"additions, 15th century",,1400,1500,,Gregorian,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_46_origin_1,manuscript_67,Add_A,MS_Add_A_46,MS. Add. A. 46,manuscript,,MS_Add_A_46,"13th century, third quarter Flanders, Liège",,,,,"13th century, third quarter",,1250,1275,,Gregorian,"Flanders, Liège",Flanders,place_7024097,49.8333,5.3333,,,,,Liège,place_7007945,50.638674,5.570228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_50_origin_1,manuscript_69,Add_A,MS_Add_A_50,MS. Add. A. 50,manuscript,,MS_Add_A_50,"16th century, middle Germany",,,,,"16th century, middle",,1540,1560,,Gregorian,Germany,Germany,place_7000084,51.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_61_origin_1,manuscript_71,Add_A,MS_Add_A_61,MS. Add. A. 61,manuscript,,MS_Add_A_61,13th century England,,,,,13th century,,1200,1300,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_62_origin_1,manuscript_72,Add_A,MS_Add_A_62,MS. Add. A. 62,manuscript,,MS_Add_A_62,"12th century, second half",,,,,"12th century, second half",,1150,1200,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_92_origin_1,manuscript_76,Add_A,MS_Add_A_92,MS. Add. A. 92,manuscript,,MS_Add_A_92,"16th century, first half Germany",,,,,"16th century, first half",,1500,1550,,Gregorian,Germany,Germany,place_7000084,51.5,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_100_origin_1,manuscript_2,Add_A,MS_Add_A_100,MS. Add. A. 100,manuscript,,MS_Add_A_100,"1449 French, Avignon",,,,,1449,1449,1449,1449,high,Gregorian,"French, Avignon",French,place_1000070,46.0,2.0,,,,,Avignon,place_7008799,43.945404,4.810226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_103_origin_1,manuscript_3,Add_A,MS_Add_A_103,MS. Add. A. 103,manuscript-composite,,MS_Add_A_103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_103_origin_2,manuscript_3,Add_A,MS_Add_A_103,MS. Add. A. 103,part,MS. Add. A. 103 – Part 1,MS_Add_A_103-part1,14th century Italian,,,,,14th century,,1300,1400,,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_103_origin_3,manuscript_3,Add_A,MS_Add_A_103,MS. Add. A. 103,part,MS. Add. A. 103 – Part 2,MS_Add_A_103-part2,15th century Italian,,,,,15th century,,1400,1500,,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_103_origin_4,manuscript_3,Add_A,MS_Add_A_103,MS. Add. A. 103,part,MS. Add. A. 103 – Part 3,MS_Add_A_103-part3,15th century Italian,,,,,15th century,,1400,1500,,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_105_origin_1,manuscript_4,Add_A,MS_Add_A_105,MS. Add. A. 105,manuscript,,MS_Add_A_105,"15th century, early English",,,,,"15th century, early",,1400,1410,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_106_origin_1,manuscript_5,Add_A,MS_Add_A_106,MS. Add. A. 106,manuscript,,MS_Add_A_106,"15th century English, North",,,,,15th century,,1400,1500,,Gregorian,"English, North",English,place_7002445,53.0,-2.0,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_107_origin_1,manuscript_6,Add_A,MS_Add_A_107,MS. Add. A. 107,manuscript,,MS_Add_A_107,c. 1330 English,,,,,c. 1330,,1325,1335,,Gregorian,English,English,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_108_origin_1,manuscript_7,Add_A,MS_Add_A_108,MS. Add. A. 108,manuscript,,MS_Add_A_108,15th century,,,,,15th century,,1400,1500,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_109_origin_1,manuscript_8,Add_A,MS_Add_A_109,MS. Add. A. 109,manuscript,,MS_Add_A_109,1388 Italian,,,,,1388,1388,1388,1388,high,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_113_origin_1,manuscript_10,Add_A,MS_Add_A_113,MS. Add. A. 113,manuscript,,MS_Add_A_113,"14th century, end",,,,,"14th century, end",,1390,1400,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_117_origin_1,manuscript_11,Add_A,MS_Add_A_117,MS. Add. A. 117,manuscript,,MS_Add_A_117,16th century Italy,,,,,16th century,,1500,1600,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_118_origin_1,manuscript_12,Add_A,MS_Add_A_118,MS. Add. A. 118,manuscript,,MS_Add_A_118,"15th century, last quarter Italy",,,,,"15th century, last quarter",,1475,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_135_origin_1,manuscript_15,Add_A,MS_Add_A_135,MS. Add. A. 135,manuscript,,MS_Add_A_135,"16th century, second half",,,,,"16th century, second half",,1550,1600,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_163_origin_1,manuscript_17,Add_A,MS_Add_A_163,MS. Add. A. 163,manuscript,,MS_Add_A_163,"14th century, end Italian, North",,,,,"14th century, end",,1390,1400,,Gregorian,"Italian, North",Italian,place_1000080,42.8333,12.8333,North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_164_origin_1,manuscript_18,Add_A,MS_Add_A_164,MS. Add. A. 164,manuscript,,MS_Add_A_164,"15th century, second half Italy",,,,,"15th century, second half",,1450,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_165_origin_1,manuscript_19,Add_A,MS_Add_A_165,MS. Add. A. 165,manuscript,,MS_Add_A_165,1475 Italian,,,,,1475,1475,1475,1475,high,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_166_origin_1,manuscript_20,Add_A,MS_Add_A_166,MS. Add. A. 166,manuscript,,MS_Add_A_166,"1475 Italian, Rieti",,,,,1475,1475,1475,1475,high,Gregorian,"Italian, Rieti",Italian,place_1000080,42.8333,12.8333,,,,,Rieti,place_7006739,42.4,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_167_origin_1,manuscript_21,Add_A,MS_Add_A_167,MS. Add. A. 167,manuscript,,MS_Add_A_167,1454 Italian (?),,,,,1454,1454,1454,1454,high,Gregorian,Italian (?),Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_168_origin_1,manuscript_22,Add_A,MS_Add_A_168,MS. Add. A. 168,manuscript,,MS_Add_A_168,"15th century, second half Italy",,,,,"15th century, second half",,1450,1500,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_169_origin_1,manuscript_23,Add_A,MS_Add_A_169,MS. Add. A. 169,manuscript,,MS_Add_A_169,"1477 Italy, North-east",,,,,1477,1477,1477,1477,high,Gregorian,"Italy, North-east",Italy,place_1000080,42.8333,12.8333,North-east,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_170_origin_1,manuscript_25,Add_A,MS_Add_A_170,MS. Add. A. 170,manuscript,,MS_Add_A_170,"15th century, first half Italy",,,,,"15th century, first half",,1400,1450,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_171_origin_1,manuscript_26,Add_A,MS_Add_A_171,MS. Add. A. 171,manuscript,,MS_Add_A_171,"14th century, second half Italian",,,,,"14th century, second half",,1350,1400,,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_172_origin_1,manuscript_27,Add_A,MS_Add_A_172,MS. Add. A. 172,manuscript,,MS_Add_A_172,"13th century, late Italy",,,,,"13th century, late",,1290,1300,,Gregorian,Italy,Italy,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_173_origin_1,manuscript_28,Add_A,MS_Add_A_173,MS. Add. A. 173,manuscript,,MS_Add_A_173,"9th century, second half French",,,,,"9th century, second half",,850,900,,Gregorian,French,French,place_1000070,46.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_174_origin_1,manuscript_29,Add_A,MS_Add_A_174,MS. Add. A. 174,manuscript,,MS_Add_A_174,"after 1473 Italy, Venice",,,,,after 1473,,1473,,,Gregorian,"Italy, Venice",Italy,place_1000080,42.8333,12.8333,,,,,Venice,place_7018159,45.438611,12.326667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_175_origin_1,manuscript_30,Add_A,MS_Add_A_175,MS. Add. A. 175,manuscript,,MS_Add_A_175,13th century,,,,,13th century,,1200,1300,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_185_origin_1,manuscript_32,Add_A,MS_Add_A_185,MS. Add. A. 185,manuscript,,MS_Add_A_185,"c. 1440 French, Nantes",,,,,c. 1440,1440,1440,1440,,Gregorian,"French, Nantes",French,place_1000070,46.0,2.0,,,,,Nantes,place_7008482,47.216509,-1.552379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_187_origin_1,manuscript_33,Add_A,MS_Add_A_187,MS. Add. A. 187,manuscript,,MS_Add_A_187,"1445 Italian, Verona",,,,,1445,1445,1445,1445,high,Gregorian,"Italian, Verona",Italian,place_1000080,42.8333,12.8333,,,,,Verona,place_7003262,45.45,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_188_origin_1,manuscript_34,Add_A,MS_Add_A_188,MS. Add. A. 188,manuscript-with-fragment,,MS_Add_A_188,"12th century, second quarter German, West",,,,,"12th century, second quarter",,1125,1150,,Gregorian,"German, West",German,place_7000084,51.5,10.5,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_188_origin_2,manuscript_34,Add_A,MS_Add_A_188,MS. Add. A. 188,fragment,"MS. Add. A. 188 – lifted pastedowns (fols. i, 168)",MS_Add_A_188-endleaves,"14th century, second quarter Italian, Bologna",,,,,"14th century, second quarter",,1325,1350,,Gregorian,"Italian, Bologna",Italian,place_1000080,42.8333,12.8333,,,,,Bologna,place_7004847,44.507,11.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_189_origin_1,manuscript_35,Add_A,MS_Add_A_189,MS. Add. A. 189,manuscript,,MS_Add_A_189,1573 Italian Venice,,,,,1573,1573,1573,1573,high,Gregorian,Italian Venice,Italian,place_1000080,42.8333,12.8333,,,,,Venice,place_7018159,45.438611,12.326667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_196_origin_1,manuscript_36,Add_A,MS_Add_A_196,MS. Add. A. 196,manuscript-composite,,MS_Add_A_196,1590 England,,,,,1590,1590,1590,1590,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_196_origin_2,manuscript_36,Add_A,MS_Add_A_196,MS. Add. A. 196,part,,Add_A_196,13th century England,,,,,13th century,,1300,1300,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_197_origin_1,manuscript_37,Add_A,MS_Add_A_197,MS. Add. A. 197,manuscript,,MS_Add_A_197,1203 × 1218 Italian,,,,,1203 × 1218,,1203,1218,high,Gregorian,Italian,Italian,place_1000080,42.8333,12.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_198_origin_1,manuscript_38,Add_A,MS_Add_A_198,MS. Add. A. 198,manuscript-composite,,MS_Add_A_198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_198_origin_2,manuscript_38,Add_A,MS_Add_A_198,MS. Add. A. 198,part,MS. Add. A. 198 – Part 1,MS_Add_A_198-part1,"13th century, early",,,,,"13th century, early",,1200,1210,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_198_origin_3,manuscript_38,Add_A,MS_Add_A_198,MS. Add. A. 198,part,MS. Add. A. 198 – Part 2,MS_Add_A_198-part2,"13th century, early",,,,,"13th century, early",,1200,1210,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_208_origin_1,manuscript_41,Add_A,MS_Add_A_208,MS. Add. A. 208,manuscript,,MS_Add_A_208,"13th century, second half",,,,,"13th century, second half",,1250,1300,,Gregorian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_228_origin_1,manuscript_43,Add_A,MS_Add_A_228,MS. Add. A. 228,manuscript,,MS_Add_A_228,c. 1300 England,,,,,c. 1300,1300,1300,1300,,Gregorian,England,England,place_7002445,53.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Add_A_263_origin_1,manuscript_47,Add_A,MS_Add_A_263,MS. Add. A. 263,manuscript-composite,,MS_Add_A_263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
